PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported
5455_01,Mars,False,E/344/P,55 Cancri e,0.16455696202531644,False,0.6923989669854121,0.0,0.007662182870764515,0.005801499464476972,0.023660547797621514,Varkes Nate,False
5457_01,Earth,False,F/1129/P,TRAPPIST-1e,0.49367088607594933,False,0.0,3.3542414382987286e-05,0.0,0.032979293109603715,0.0,Elson Horners,False
5458_01,Earth,False,E/351/S,TRAPPIST-1e,0.3037974683544304,False,0.0,0.0,0.04171632896305125,0.0003123884327026062,0.0,Wandy Diazarez,False
5459_01,Europa,False,C/213/S,TRAPPIST-1e,0.4810126582278481,False,0.0,0.011639217790896588,0.0,0.06894858978936094,0.09062279865744002,Jabbab Stoile,False
5462_01,Mars,False,F/1131/P,TRAPPIST-1e,0.25316455696202533,False,0.03413136036853493,0.004226344212256398,0.02822237357398263,0.009550160656908247,0.0,Laptin Part,False
5463_01,Earth,False,F/1045/S,TRAPPIST-1e,0.26582278481012656,False,0.050533956864661125,0.0,0.0,0.0,0.0,Laude Balderts,True
5465_01,Mars,False,F/1132/P,TRAPPIST-1e,0.34177215189873417,False,6.979828296223913e-05,3.3542414382987286e-05,0.09347863102332708,0.016601213852195644,0.0,Sugaly Chité,False
5465_02,Earth,False,F/1132/P,TRAPPIST-1e,0.620253164556962,False,0.015774411949466043,0.00036896655821286014,8.513536523071684e-05,0.07051053195287398,0.0,Cings Chité,False
5465_03,Mars,True,F/1132/P,TRAPPIST-1e,0.0759493670886076,False,0.0,0.0,0.0,0.0,0.0,Jacks Chité,True
5466_01,Europa,True,B/185/P,55 Cancri e,0.5189873417721519,False,0.0,0.0,0.0,0.0,0.0,Mesons Matoltuble,True
5466_02,Europa,False,B/185/P,55 Cancri e,0.4177215189873418,True,0.0,0.04940797638614027,0.04635620636812532,0.2543734380578365,0.06074669539634525,Menkin Boltund,False
5466_03,Europa,False,B/185/P,TRAPPIST-1e,0.0759493670886076,False,0.0,0.0,0.0,0.0,0.0,Alballa Boltund,True
5466_04,Europa,False,B/185/P,55 Cancri e,0.4430379746835443,False,0.0,0.1548988696206353,0.0,0.014459121742234916,0.4997720962996726,Asterf Boltund,False
5466_05,Europa,False,B/185/P,TRAPPIST-1e,0.5822784810126582,False,0.0,0.15174588266863448,0.0,0.010844341306676188,0.3203082915509883,Bahyon Matoltuble,False
5467_01,Earth,False,F/1046/S,TRAPPIST-1e,0.3924050632911392,False,0.18866475884693237,0.000704390702042733,0.0,0.0,4.1437036423155016e-05,Evenna Garden,False
5468_01,Europa,True,B/208/S,TRAPPIST-1e,0.4050632911392405,False,0.0,0.0,0.0,0.0,0.0,Brafirk Unprive,True
5469_01,Europa,True,A/50/P,55 Cancri e,0.3924050632911392,False,0.0,0.0,0.0,0.0,0.0,Keidhma Subateful,True
5470_01,Earth,True,G/878/P,TRAPPIST-1e,0.25316455696202533,False,0.0,0.0,0.0,0.0,0.0,Franda Vales,False
5471_01,Earth,False,G/877/S,TRAPPIST-1e,0.7215189873417721,False,0.0478118238291338,0.0,0.0,0.0,0.0,Jeanie Loway,False
5472_01,Earth,False,F/1047/S,PSO J318.5-22,0.46835443037974683,False,0.0,0.0,0.023795334581985357,0.0004908961085326669,0.0,Jacque Andley,True
5474_01,Earth,True,G/734/S,TRAPPIST-1e,0.26582278481012656,False,0.0,0.0,0.0,0.0,0.0,Thew Strony,True
5475_01,Earth,False,F/1134/P,TRAPPIST-1e,0.5443037974683544,False,0.0,0.0,4.256768261535842e-05,0.0,0.0,Stelle Lowelliott,False
5476_01,Earth,False,G/879/S,TRAPPIST-1e,0.620253164556962,False,0.07119424862148391,0.0,8.513536523071684e-05,8.925383791503035e-05,0.0,Samany Moodsey,True
5477_01,Earth,False,G/880/S,TRAPPIST-1e,0.21518987341772153,False,0.0,0.005031362157448093,0.007066235314149497,0.02543734380578365,0.0,Gerte Baxterson,True
5478_01,Mars,False,F/1048/S,TRAPPIST-1e,0.3670886075949367,False,0.036155510574439866,0.0,0.0004256768261535842,0.05556051410210639,0.0,Hocorz Prity,False
5479_01,Earth,True,G/881/S,55 Cancri e,0.45569620253164556,False,0.0,0.0,0.0,0.0,0.0,Timyra Romason,True
5480_01,Europa,False,G/734/S,TRAPPIST-1e,0.46835443037974683,False,0.002163746771829413,0.31217925066246266,0.0,0.04034273473759372,0.4646334894128372,Avijava Ellcefulve,False
5483_01,Earth,False,F/1135/P,PSO J318.5-22,0.21518987341772153,False,0.00013959656592447826,0.0,0.0,0.0,0.028218621804168564,Nadie Waltonnedy,False
5484_01,Mars,True,F/1050/S,55 Cancri e,0.569620253164557,False,0.0,0.0,0.0,0.0,0.0,Masal Monie,True
5485_01,Earth,False,G/880/P,TRAPPIST-1e,0.25316455696202533,False,0.0,0.0003018817294468856,0.0034905499744593903,0.0006247768654052124,0.02917167364190113,Kennie Portananney,False
5487_01,Mars,True,F/1136/P,TRAPPIST-1e,0.3037974683544304,False,0.0,0.0,0.0,0.0,0.0,Flams Nan,True
5488_01,Europa,True,B/186/P,TRAPPIST-1e,0.35443037974683544,False,0.0,0.0,0.0,0.0,0.0,Tares Hoorherve,True
5488_02,Europa,False,B/186/P,TRAPPIST-1e,0.18987341772151897,False,0.0,0.0007379331164257203,0.28967308019751403,0.0,0.022003066340695314,Acrabik Hoorherve,True
5488_03,Europa,False,B/186/P,TRAPPIST-1e,0.6708860759493671,False,0.0,0.22252037701673766,0.0,0.2252320599785791,0.004475199933700742,Krabius Hoorherve,False
5488_04,Europa,True,B/186/P,TRAPPIST-1e,0.6455696202531646,False,0.0,0.0,0.0,0.0,0.0,Weidus Hoorherve,True
5489_01,Earth,True,G/881/P,TRAPPIST-1e,0.17721518987341772,False,0.0,0.0,0.0,0.0,0.0,Glendy Welles,True
5489_02,Earth,True,G/881/P,TRAPPIST-1e,0.012658227848101266,False,0.0,0.0,0.0,0.0,0.0,Benew Welles,False
5490_01,Mars,False,F/1137/P,TRAPPIST-1e,0.3291139240506329,False,0.04641585816988902,0.0025492234931070337,0.0,0.06595858621920743,0.0,Grog Emead,False
5491_01,Earth,False,G/882/S,TRAPPIST-1e,0.25316455696202533,False,0.0,0.0,0.02124127362506385,0.012718671902891825,0.004268014751584967,Anthia Solon,False
5492_01,Earth,False,F/1052/S,TRAPPIST-1e,0.2911392405063291,False,0.0,0.018481870325025993,0.0025114932743061464,0.03213138164941093,0.0005801185099241702,Keithy Prinson,False
5494_01,Earth,False,F/1053/S,TRAPPIST-1e,0.27848101265822783,False,0.045927270189153345,0.0,0.0,0.007184933952159943,0.00012431110926946505,Tonald Keithunts,True
5496_01,Earth,True,G/882/P,55 Cancri e,0.27848101265822783,False,0.0,0.0,0.0,0.0,0.0,Wayney Charryerry,True
5497_01,Europa,True,B/210/S,TRAPPIST-1e,0.16455696202531644,False,0.0,0.0,0.0,0.0,0.0,Taurah Covetive,True
5497_02,Europa,False,B/210/S,TRAPPIST-1e,0.35443037974683544,False,0.0,0.0,0.0,0.0,0.0,Edaron Covetive,True
5499_01,Earth,True,G/884/S,TRAPPIST-1e,0.5063291139240507,False,0.0,0.0,0.0,0.0,0.0,Brank Hickley,True
5500_01,Mars,False,D/175/P,55 Cancri e,0.26582278481012656,False,0.28107768548893697,0.0,0.0020006810829218454,0.0037040342734737594,0.0,Bar Cuche,False
5501_01,Earth,False,G/885/S,TRAPPIST-1e,0.4430379746835443,False,0.04899839463949187,0.003488411095830678,0.0002128384130767921,0.003391645840771153,0.0,Camily Alldson,True
5504_01,Earth,False,F/1140/P,TRAPPIST-1e,0.27848101265822783,False,0.009911356180637956,0.04383993559856438,0.0,0.0,0.0,Greggy Benderez,False
5506_01,Europa,True,D/166/S,TRAPPIST-1e,0.46835443037974683,False,0.0,0.0,0.0,0.0,0.0,Phecca Speedgear,True
5507_01,Mars,False,E/356/S,TRAPPIST-1e,0.26582278481012656,False,0.0,0.0,0.0,0.0,0.0,Blakes Saf,False
5508_01,Earth,False,G/734/S,TRAPPIST-1e,0.6329113924050633,False,0.0,0.012008184349109448,0.0,0.02766868975365941,0.00016574814569262006,Margio Potters,False
5509_01,Earth,False,F/1055/S,TRAPPIST-1e,0.34177215189873417,False,0.0,0.0,0.034054146092286734,0.0,0.0,Allene Douglasen,True
5510_01,Earth,True,G/887/S,TRAPPIST-1e,0.25316455696202533,False,0.0,0.0,0.0,0.0,0.0,Stance Ingston,True
5511_01,Earth,True,G/884/P,TRAPPIST-1e,0.18987341772151897,False,0.0,0.0,0.0,0.0,0.0,Leen Gallenry,True
5511_02,Earth,False,E/346/P,PSO J318.5-22,0.31645569620253167,False,0.002722133035527326,0.0,0.007193938361995573,0.0008925383791503035,0.058136162101686484,Mela Gallenry,False
5512_01,Europa,False,A/67/S,55 Cancri e,0.3924050632911392,False,0.0,0.00754704323617214,0.0,0.013432702606212068,0.169477478970704,Fomalik Chsere,False
5512_02,Europa,False,B/211/S,55 Cancri e,0.34177215189873417,False,0.0,0.27377318619394225,0.044440660650434186,0.03119421635130311,0.0019061036754651308,Sadaron Chsere,True
5514_01,Earth,True,G/889/S,TRAPPIST-1e,0.22784810126582278,False,0.0,0.0,0.0,0.0,0.0,Bretty Monroellynn,True
5514_02,Earth,True,G/889/S,PSO J318.5-22,0.02531645569620253,False,0.0,0.0,0.0,0.0,0.0,Shanie Monroellynn,True
5514_03,Earth,False,G/889/S,TRAPPIST-1e,0.34177215189873417,False,0.0,0.00020125448629792372,0.0,0.036326312031417354,0.004433762897277586,Ton Monroellynn,True
5514_04,Earth,False,G/889/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Jodip Monroellynn,True
5515_01,Earth,False,F/1141/P,TRAPPIST-1e,0.27848101265822783,False,0.05290709848537726,0.0,0.0019581134003064872,0.0,0.0,Feryla Prestonard,False
5517_01,Mars,False,E/357/S,TRAPPIST-1e,0.34177215189873417,False,0.0,0.0,0.0,0.0,0.0,Totax Brazo,False
5520_01,Earth,False,G/890/S,TRAPPIST-1e,0.7088607594936709,False,0.0,0.00013416965753194915,0.03311765707474885,0.0,0.0,Vanard Nasquez,True
5521_01,Earth,False,F/1058/S,TRAPPIST-1e,0.35443037974683544,False,0.0,0.0,0.0,0.03016779721528026,0.005138192516471222,Ireene Boltertley,False
5522_01,Earth,False,E/358/S,55 Cancri e,0.5316455696202531,False,0.002163746771829413,0.0,0.0,0.028338093538022135,0.0,Carold Hinglendez,True
5522_02,Earth,False,F/1059/S,TRAPPIST-1e,0.25316455696202533,False,0.0,0.0,0.0,0.03137272402713317,0.0,Ollip Hinglendez,True
5522_03,Earth,False,F/1059/S,TRAPPIST-1e,0.34177215189873417,False,0.035457527744817474,0.019622312414047563,0.00038310914353822576,0.0,0.0,Elanie Hinglendez,True
5523_01,Earth,False,G/885/P,PSO J318.5-22,0.3670886075949367,False,0.0,0.0,0.0008513536523071684,0.0,0.016657688642108315,Rician Pearsalason,False
5524_01,Earth,False,F/1060/S,55 Cancri e,0.45569620253164556,False,0.005932854051790326,0.0,0.023199387025370336,0.0006694037843627276,0.0,Melica Hendrys,True
5526_01,Earth,False,F/1061/S,TRAPPIST-1e,0.2911392405063291,False,0.0,0.0,0.00017027073046143367,0.006470903248839701,0.0,Kaye Stroyledgez,False
5526_02,Earth,True,G/891/S,TRAPPIST-1e,0.810126582278481,False,0.0,0.0,0.0,0.0,0.0,Eleah Stroyledgez,True
5527_01,Earth,False,G/886/P,TRAPPIST-1e,0.24050632911392406,False,6.979828296223913e-05,3.3542414382987286e-05,0.0,0.0,0.07272199892263705,Pamiea Dickman,False
5527_02,Earth,True,G/886/P,55 Cancri e,0.012658227848101266,False,0.0,0.0,0.0,0.0,0.0,Bellee Dickman,False
5527_03,Earth,True,G/886/P,TRAPPIST-1e,0.620253164556962,False,0.0,0.0,0.0,0.0,0.0,Alraium Disivering,False
5527_04,Earth,True,G/886/P,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,Almara Dickman,True
5528_01,Earth,False,F/1143/P,TRAPPIST-1e,0.22784810126582278,False,0.0,0.009660215342300339,0.0014898688915375446,0.0,0.01802511084407243,Hanna Peckerson,False
5529_01,Europa,False,C/174/P,55 Cancri e,0.49367088607594933,False,0.39401130732183987,0.004427598698554322,0.0,4.4626918957515175e-05,0.0751667840716032,Sabi Unfile,False
5530_01,Mars,False,E/347/P,TRAPPIST-1e,0.46835443037974683,False,0.0006979828296223913,0.0006708482876597458,0.03694874851013111,0.005132095680114245,0.0,Eerch Mesty,False
5530_02,Mars,True,F/1144/P,TRAPPIST-1e,0.5569620253164557,False,0.0,0.0,0.0,0.0,0.0,Mondax Mesty,True
5531_01,Mars,False,F/1145/P,PSO J318.5-22,0.5443037974683544,False,0.05702519718014937,0.0,0.026264260173676144,0.0,0.0,Ste Brity,False
5531_02,Mars,True,F/1145/P,TRAPPIST-1e,0.4177215189873418,False,0.0,0.0,0.0,0.0,0.0,Gut Brity,True
5535_01,Earth,False,G/893/S,TRAPPIST-1e,0.25316455696202533,False,0.002861729601451804,0.007446415993023177,0.0,0.0019189575151731526,0.024903658890316163,Nichad Arner,True
5535_02,Earth,False,G/893/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Meline Arner,True
5535_03,Earth,False,G/893/S,55 Cancri e,0.05063291139240506,False,0.0,0.0,0.0,0.0,0.0,Blanie Arner,True
5536_01,Mars,True,F/1062/S,TRAPPIST-1e,0.25316455696202533,False,0.0,0.0,0.0,0.0,0.0,Walles Pure,True
5537_01,Mars,False,F/1063/S,TRAPPIST-1e,0.6329113924050633,False,0.048160815243945,0.0,0.0012770304784607525,0.03400571224562656,0.017735051589110346,Herms Bancy,False
5538_01,Mars,True,F/1146/P,TRAPPIST-1e,0.5949367088607594,False,0.0,0.0,0.0,0.0,0.0,Diedow Gele,True
5538_02,Mars,True,F/1146/P,TRAPPIST-1e,0.21518987341772153,False,0.0,0.0,0.0,0.0,0.0,Hocks Gele,True
5539_01,Europa,False,B/187/P,TRAPPIST-1e,0.3291139240506329,False,0.0,0.053097641968268876,0.0,0.01035344519814352,0.33315377284216635,Tarf Officled,False
5540_01,Earth,False,E/360/S,TRAPPIST-1e,0.26582278481012656,False,0.002722133035527326,0.012075269177875422,0.0,0.0,0.0,Berly Andackson,True
5541_01,Mars,True,F/1147/P,TRAPPIST-1e,0.25316455696202533,False,0.0,0.0,0.0,0.0,0.0,Cornys Kra,True
5543_01,Europa,True,C/175/P,TRAPPIST-1e,0.3291139240506329,False,0.0,0.0,0.0,0.0,0.0,Hekaton Platch,True
5544_01,Mars,False,F/1149/P,TRAPPIST-1e,0.34177215189873417,True,0.10923431283590423,0.0,0.0,0.0,0.006008370281357477,Minnys Stité,False
5545_01,Earth,False,G/894/S,PSO J318.5-22,0.43037974683544306,False,0.0,0.0,0.029499404052443383,0.00013388075687254553,0.0031906518045829364,Ernice Rigginsen,True
5545_02,Earth,True,G/894/S,TRAPPIST-1e,0.13924050632911392,False,0.0,0.0,0.0,0.0,0.0,Sall Rigginsen,True
5545_03,Earth,True,G/894/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Nance Rigginsen,True
5546_01,Europa,False,D/176/P,55 Cancri e,0.35443037974683544,False,0.03838905562923152,0.17452118203468284,0.0,0.10014280614066405,0.06729374715120374,Wasatan Brathful,False
5550_01,Earth,False,G/895/S,TRAPPIST-1e,0.4177215189873418,False,0.008864381936204369,0.02498909871532553,0.00038310914353822576,0.0,0.0,Robyna Poperez,True
5551_01,Earth,True,G/888/P,TRAPPIST-1e,0.27848101265822783,False,0.0,0.0,0.0,0.0,0.0,Rayley Foledges,True
5552_01,Mars,False,F/1150/P,TRAPPIST-1e,0.35443037974683544,False,0.0,0.0,0.0,0.0,0.0,Skix Potie,False
5552_02,Mars,True,F/1150/P,TRAPPIST-1e,0.13924050632911392,False,0.0,0.0,0.0,0.0,0.0,Oatch Potie,True
5552_03,Mars,False,F/1150/P,TRAPPIST-1e,0.7594936708860759,False,0.0035597124310741955,0.0003354241438298729,0.03209603269198025,0.06301320956801143,0.005676873989972237,Chonk Potie,False
5555_01,Earth,False,G/896/S,TRAPPIST-1e,0.5443037974683544,False,6.979828296223913e-05,0.0,0.009066916397071342,0.0003123884327026062,0.029047362532631665,Winia Blanglison,True
5556_01,Earth,False,E/361/S,TRAPPIST-1e,0.34177215189873417,False,0.0,3.3542414382987286e-05,0.028392644304444065,0.040030346304891114,0.0017817925661956656,Jona Hanner,False
5557_01,Earth,True,G/890/P,TRAPPIST-1e,0.46835443037974683,False,0.0,0.0,0.0,0.0,0.0,Jerek Mathison,True
5559_01,Earth,True,G/897/S,55 Cancri e,0.2911392405063291,False,0.0,0.0,0.0,0.0,0.0,Alraium Disivering,True
5560_01,Mars,False,D/168/S,TRAPPIST-1e,0.7215189873417721,False,0.11837788790395756,0.0,0.04282308871105057,0.0,0.0011187999834251854,Tyog Birte,False
5561_01,Europa,True,A/51/P,TRAPPIST-1e,0.3670886075949367,False,0.0,0.0,0.0,0.0,0.0,Diskeh Fueling,True
5561_02,Europa,False,A/51/P,TRAPPIST-1e,0.35443037974683544,False,0.0,0.005869922517022775,0.0,0.009550160656908247,0.30916172875315956,Cellus Fueling,False
5561_03,Europa,False,A/51/P,TRAPPIST-1e,0.5316455696202531,False,0.0,0.029852748800858683,0.1246807423803848,0.01570867547304534,0.20295860440061328,Gluinol Fueling,False
5561_04,Europa,False,A/51/P,TRAPPIST-1e,0.5443037974683544,False,0.0004885879807356738,0.01656995270519572,0.10526987910778136,0.019769725098179224,0.002942029586044006,Ankab Fueling,False
5563_01,Europa,True,C/176/P,TRAPPIST-1e,0.3291139240506329,False,0.0,0.0,0.0,0.0,0.0,Maham Cattyried,True
5566_01,Europa,False,E/349/P,55 Cancri e,0.9113924050632911,False,0.17065680184267468,0.10139871867977057,0.0,0.03141735094609068,0.0008287407284631003,Gluinon Gloyanthy,False
5568_01,Europa,False,B/188/P,TRAPPIST-1e,0.620253164556962,False,0.0,0.13386777580250225,0.012685169419376809,0.012897179578721886,0.11353747979944474,Winons Covetive,False
5568_02,Europa,True,B/188/P,55 Cancri e,0.3670886075949367,True,0.0,0.0,0.0,0.0,0.0,Merabik Covetive,True
5569_01,Earth,True,G/891/P,TRAPPIST-1e,0.22784810126582278,False,0.0,0.0,0.0,0.0,0.0,Brance Mcfarleys,False
5571_01,Earth,False,G/900/S,55 Cancri e,0.3291139240506329,False,0.0,0.013618220239492839,0.0,0.0,0.020842829320846974,Delley Nichoan,True
5572_01,Mars,True,F/1153/P,55 Cancri e,0.24050632911392406,False,0.0,0.0,0.0,0.0,0.0,Gicket Pane,True
5573_01,Earth,False,F/1154/P,55 Cancri e,0.22784810126582278,False,0.05227891393871711,0.0,0.003150008513536523,0.0,0.0,Mariel Gilleranks,False
5574_01,Earth,False,F/1155/P,55 Cancri e,0.17721518987341772,False,0.049835974035038734,0.007949552208767988,0.0,0.02619600142806141,4.1437036423155016e-05,Dorah Polliamposs,False
5575_01,Mars,False,F/1156/P,TRAPPIST-1e,0.5569620253164557,False,0.04069239896698541,0.0,0.009450025540609568,0.0,0.06464177682012183,Bares Nacke,False
5575_02,Mars,True,F/1156/P,TRAPPIST-1e,0.43037974683544306,False,0.0,0.0,0.0,0.0,0.0,Heers Nacke,True
5578_01,Earth,True,G/892/P,55 Cancri e,0.22784810126582278,False,0.0,0.0,0.0,0.0,0.0,Verney Gainebergan,True
5580_01,Earth,True,G/902/S,PSO J318.5-22,0.45569620253164556,False,0.0,0.0,0.0,0.0,0.0,Anae Vaught,True
5581_01,Europa,True,B/212/S,55 Cancri e,0.34177215189873417,False,0.0,0.0,0.0,0.0,0.0,Alpha Frolestty,True
5582_01,Earth,False,G/893/P,TRAPPIST-1e,0.4430379746835443,False,0.05255810707056607,0.011236708818300741,4.256768261535842e-05,0.015530167797215281,0.0,Patoya Hersons,False
5583_01,Europa,False,D/170/S,TRAPPIST-1e,0.6582278481012658,False,0.00034899141481119564,0.11786804414181733,0.001319598161076111,0.02682077829346662,0.0005386814735010153,Taura Inghtal,True
5585_01,Earth,False,G/894/P,PSO J318.5-22,0.27848101265822783,False,0.04802121867802052,0.00016771207191493645,0.0034054146092286734,0.0,0.0,Vanez Popelazquez,False
5585_02,Earth,False,F/1158/P,TRAPPIST-1e,0.43037974683544306,False,0.017100579325748586,0.0,0.023071683977524262,0.0,0.0007873036920399453,Velyne Popelazquez,True
5586_01,Earth,False,G/895/P,PSO J318.5-22,0.46835443037974683,False,0.0,0.0,0.0002554060956921505,0.03329168154230632,4.1437036423155016e-05,Elanda Reyersendry,False
5587_01,Earth,False,F/1159/P,55 Cancri e,0.27848101265822783,False,0.04564807705730439,6.708482876597457e-05,0.0035331176570747485,0.0,0.0,Dianie Deckerson,False
5589_01,Earth,False,F/1160/P,TRAPPIST-1e,0.3291139240506329,False,0.0,0.026364337705028006,0.0,0.0004908961085326669,0.0034392740231218664,Fayen Hermanapp,True
5591_01,Earth,False,E/363/S,55 Cancri e,0.17721518987341772,False,0.041180986947721085,0.0003018817294468856,0.0,0.0,0.007955910993245763,Elene Ewiseston,False
5592_01,Mars,True,F/1161/P,55 Cancri e,0.6708860759493671,False,0.0,0.0,0.0,0.0,0.0,Wheard Quith,True
5594_01,Earth,False,F/1163/P,TRAPPIST-1e,0.21518987341772153,False,0.0,0.027605407037198538,0.0,0.052124241342377725,0.0005801185099241702,Verney Lewinton,False
5595_01,Earth,False,F/1067/S,TRAPPIST-1e,0.37974683544303794,False,0.0,3.3542414382987286e-05,0.0,0.0388254194930382,0.0,Sonard Craftstens,False
5596_01,Europa,False,D/179/P,TRAPPIST-1e,0.8227848101265822,False,0.0,0.02421762318451682,0.012855440149838242,0.0045965726526240635,0.11018107984916918,Mothab Sorbitter,False
5598_01,Earth,False,G/903/S,TRAPPIST-1e,0.24050632911392406,False,0.0,0.0,0.02128384130767921,8.925383791503035e-05,0.008618903576016244,Lulah Thony,True
5599_01,Europa,False,E/364/S,55 Cancri e,0.45569620253164556,False,0.02652334752565087,0.02301009626672928,0.0,0.013164941092466976,0.051671984419674306,Saxino Caming,False
5601_01,Earth,True,G/904/S,TRAPPIST-1e,0.0379746835443038,False,0.0,0.0,0.0,0.0,0.0,Bertle Vandan,True
5601_02,Earth,False,G/904/S,TRAPPIST-1e,0.0759493670886076,False,0.0,0.0,0.0,0.0,0.0,Fery Vandan,True
5601_03,Earth,False,G/734/S,55 Cancri e,0.05063291139240506,False,0.0,0.0,0.0,0.0,0.0,Jacque Vandan,True
5601_04,Earth,False,F/1069/S,TRAPPIST-1e,0.26582278481012656,False,0.06686675507782508,0.055948747190822795,0.0034905499744593903,0.0,0.0032320888410060913,Vanney Vandan,True
5601_05,Earth,True,G/904/S,55 Cancri e,0.10126582278481013,False,0.0,0.0,0.0,0.0,0.0,Maya Vandan,True
5602_01,Europa,True,B/190/P,TRAPPIST-1e,0.4430379746835443,False,0.0,0.0,0.0,0.0,0.0,Castab Sedece,True
5602_02,Europa,False,B/190/P,55 Cancri e,0.22784810126582278,False,0.0,0.10961661020360246,0.0,0.019457336665476617,0.014171466456719016,Hadirk Sedece,True
5603_01,Earth,False,E/365/S,TRAPPIST-1e,0.43037974683544306,False,0.011865708103580652,0.04212927246503203,0.0,0.17520528382720457,0.2950731363692869,Kocha Cluitty,False
5606_01,Europa,True,B/213/S,55 Cancri e,0.569620253164557,False,0.0,0.0,0.0,0.0,0.0,Algor Paterpad,True
5606_02,Europa,False,B/213/S,TRAPPIST-1e,0.3924050632911392,False,0.0,0.040888203132861504,0.0002979737783075089,0.0046411995715815784,0.044834873409853725,Brab Dectory,True
5608_01,Earth,False,F/1164/P,TRAPPIST-1e,0.17721518987341772,False,0.0020939484888671737,0.025391607687921376,0.004895283500766218,0.0,0.0,Son Mclainez,True
5609_01,Earth,False,G/897/P,TRAPPIST-1e,0.2911392405063291,False,0.05339568646611293,0.00016771207191493645,0.0,0.0,0.0,Breney Russon,False
5610_01,Europa,True,B/214/S,TRAPPIST-1e,0.7721518987341772,False,0.0,0.0,0.0,0.0,0.0,Tach Dicely,True
5610_02,Europa,False,B/214/S,55 Cancri e,0.6835443037974683,True,0.0,0.26820514540636636,0.0,0.20300785433773652,0.4229063937347201,Atinon Dicely,False
5611_01,Europa,True,D/171/S,TRAPPIST-1e,0.35443037974683544,False,0.0,0.0,0.0,0.0,0.0,Medion Clutchor,True
5611_02,Europa,False,D/171/S,TRAPPIST-1e,0.5822784810126582,False,0.0,0.11662697480964679,0.0,4.4626918957515175e-05,0.22968549289354825,Grum Clutchor,False
5613_01,Earth,False,F/1072/S,TRAPPIST-1e,0.4050632911392405,False,0.00872478537027989,0.029316070170730887,0.0,0.008032845412352732,4.1437036423155016e-05,Leene Hardonald,True
5614_01,Earth,True,G/906/S,55 Cancri e,0.620253164556962,False,0.0,0.0,0.0,0.0,0.0,Tyrony Coolerson,True
5615_01,Earth,True,G/907/S,55 Cancri e,0.25316455696202533,False,0.0,0.0,0.0,0.0,0.0,Tine Wardendez,True
5616_01,Earth,False,F/1073/S,PSO J318.5-22,0.31645569620253167,False,0.03196761359670552,0.00805017945191695,0.0,0.010665833630846127,0.0,Yolace Fryersonis,True
5618_01,Earth,False,F/1075/S,TRAPPIST-1e,0.24050632911392406,False,0.0,0.02633079529064502,0.0,0.0,0.0007873036920399453,Jenn Lynnerett,True
5619_01,Earth,True,G/908/S,55 Cancri e,0.35443037974683544,False,0.0,0.0,0.0,0.0,0.0,Gordo Freder,True
5622_01,Earth,False,F/1076/S,TRAPPIST-1e,0.8607594936708861,False,0.0,0.0,0.041290652136897664,0.0,0.0,Jenn Nolds,True
5623_01,Earth,True,G/898/P,TRAPPIST-1e,0.20253164556962025,False,0.0,0.0,0.0,0.0,0.0,Helly Gouldensen,True
5625_01,Mars,True,E/352/P,TRAPPIST-1e,0.24050632911392406,False,0.0,0.0,0.0,0.0,0.0,Trise Cart,False
5625_02,Mars,False,E/352/P,PSO J318.5-22,0.620253164556962,False,0.0,0.0,0.0,0.0,0.0,Cros Nane,False
5625_03,Mars,False,E/352/P,TRAPPIST-1e,0.18987341772151897,False,0.06212047183639283,0.0003018817294468856,0.0,0.05578364869689397,0.002361911076119836,Ming Cart,False
5625_04,Mars,True,E/352/P,TRAPPIST-1e,0.3291139240506329,False,0.0,0.0,0.0,0.0,0.0,Tops Cart,True
5625_05,Mars,False,E/352/P,TRAPPIST-1e,0.27848101265822783,False,0.056117819501640256,0.0,0.01609058402860548,0.0,0.0,Alraium Disivering,False
5626_01,Earth,True,G/911/S,PSO J318.5-22,0.2911392405063291,False,0.0,0.0,0.0,0.0,0.0,Fayen Vinston,True
5627_01,Earth,False,G/899/P,TRAPPIST-1e,0.3924050632911392,False,0.0,0.0,0.0,0.0,0.0,Nelsie Stanters,False
5628_01,Earth,True,G/900/P,TRAPPIST-1e,0.34177215189873417,False,0.0,0.0,0.0,0.0,0.0,Ebonya Potthews,False
5629_01,Earth,True,G/901/P,TRAPPIST-1e,0.35443037974683544,False,0.0,0.0,0.0,0.0,0.0,Jaye Sterson,True
5631_01,Earth,False,F/1166/P,TRAPPIST-1e,0.25316455696202533,False,0.003280519299225239,0.0,0.0,0.0,0.11233580574317324,Bel Boltond,False
5637_01,Earth,False,F/1168/P,TRAPPIST-1e,0.5443037974683544,False,6.979828296223913e-05,0.0002683393150638983,0.0,0.0,0.029627481042555838,Sonard Simson,False
5639_01,Earth,False,G/913/S,TRAPPIST-1e,0.27848101265822783,False,0.0013261673762825434,0.0003018817294468856,0.0,0.0,0.02461359963535408,Bel Ewins,True
